sample,ZP3_log2_TPM
GTEX-13IVO-0126-SM-5J1NG,1.7446
GTEX-13PLJ-0011-R11b-SM-5O9BS,1.3679
GTEX-111YS-1226-SM-5EGGJ,0.3907
GTEX-PLZ6-0326-SM-3P61J,0.2642
GTEX-P4PP-0726-SM-3NM9S,1.4011
GTEX-11TTK-2826-SM-5GU5K,2.2633
GTEX-PWCY-2026-SM-5SI8R,-4.6082
GTEX-11EM3-2426-SM-59861,1.7617
GTEX-13SLX-0011-R9b-SM-5SI6X,1.8201
GTEX-13OVH-1126-SM-5K7YP,0.3907
GTEX-146FH-1726-SM-5QGQ2,3.242
GTEX-1192X-0426-SM-5GIEE,-0.8863
GTEX-UPIC-0326-SM-4IHJ9,3.3192
GTEX-13OVL-0126-SM-5L3GJ,3.4437
GTEX-RM2N-0426-SM-2TF4T,-0.1031
GTEX-RN64-0626-SM-2TC5V,0.0158
GTEX-WRHK-0526-SM-4MVOF,2.0844
GTEX-WFG7-0001-SM-3P61S,1.0433
GTEX-11ZVC-2726-SM-5FQSZ,-0.6416
GTEX-PWOO-0006-SM-2I3E3,-1.3183
GTEX-XK95-0226-SM-4AT58,2.4934
GTEX-XMD1-2926-SM-4AT42,-0.7588
GTEX-ZVZO-0426-SM-5HL4Z,2.5804
GTEX-WY7C-0726-SM-4ONCB,-1.685
GTEX-X585-0011-R5A-SM-46MVI,2.7636
GTEX-X4EP-0626-SM-3P621,3.5596
GTEX-1399T-0011-R8b-SM-5IJD8,2.7805
GTEX-ZVT2-0526-SM-5E455,-0.2328
GTEX-SSA3-0326-SM-32QPS,1.2992
GTEX-13O1R-0011-R9b-SM-5KM33,-2.6349
GTEX-ZVT3-0326-SM-5GU6U,1.7532
GTEX-WL46-0926-SM-3LK7T,-2.6349
GTEX-113IC-0008-SM-5QGRF,2.3871
GTEX-ZV68-0006-SM-4YCEJ,-0.8339
GTEX-13JVG-0011-R4a-SM-5MR4C,-1.685
GTEX-XGQ4-0826-SM-4AT4T,-0.8084
GTEX-X4EP-0011-R11B-SM-4QASK,3.3759
GTEX-12WSJ-1326-SM-5GCOB,1.177
GTEX-131XH-0226-SM-5LZVB,1.8484
GTEX-ZYFG-1526-SM-5GZYM,1.5902
GTEX-TSE9-0726-SM-3DB8C,0.0854
GTEX-13OW6-0626-SM-5L3IB,-0.6416
GTEX-O5YV-0526-SM-2D7VZ,0.434
GTEX-117YX-1526-SM-5H12T,0.0718
GTEX-UJHI-1026-SM-4IHJP,1.0363
GTEX-11PRG-2026-SM-5GU5F,0.2277
GTEX-YJ89-0011-R5a-SM-4V6GM,1.0642
GTEX-13JUV-0526-SM-5K7XE,1.8801
GTEX-TML8-1926-SM-32QOS,2.9893
GTEX-14BIM-0011-R4b-SM-5S2RK,1.8484
GTEX-13NZB-2526-SM-5J1OM,1.5902
GTEX-111YS-0726-SM-5GZY8,0.8408
GTEX-X15G-0926-SM-4PQZE,3.4765
GTEX-11ZTT-0008-SM-5S2TZ,0.7407
GTEX-S341-0226-SM-5S2VG,2.3732
GTEX-13SLW-0011-R8b-SM-5SI64,1.2516
GTEX-ZDXO-1326-SM-57WBS,1.8282
GTEX-133LE-2026-SM-5K7WM,-0.8339
GTEX-11VI4-0226-SM-5GU6C,1.2209
GTEX-X4LF-0526-SM-3NMB6,1.2756
GTEX-13OVG-0826-SM-5L3D8,0.6517
GTEX-14E6E-1826-SM-5S2R7,2.233
GTEX-13QIC-0011-R8b-SM-5O9CV,0.5568
GTEX-12696-1226-SM-5FQSM,-3.1714
GTEX-N7MS-0011-R8a-SM-2YUMK,-0.5543
GTEX-ZLWG-0826-SM-59888,2.0183
GTEX-1117F-0426-SM-5EGHI,-1.3548
GTEX-T5JC-1926-SM-4DM6Q,1.4756
GTEX-ZLWG-2526-SM-57WDS,1.5612
GTEX-ZLV1-1826-SM-5FQU5,3.3563
GTEX-ZTPG-0526-SM-5O98W,3.0688
GTEX-OIZI-0426-SM-2XCEF,1.642
GTEX-111CU-0326-SM-5GZXO,0.6699
GTEX-13NZ8-2126-SM-5L3EO,-0.3383
GTEX-13O1R-1026-SM-5KM2L,0.8805
GTEX-13YAN-0526-SM-5O9BE,1.8323
GTEX-ZAK1-0226-SM-5CVMX,-0.0425
GTEX-ZYW4-0826-SM-5GIDG,-0.8863
GTEX-11PRG-2226-SM-5GU5R,-0.9971
GTEX-R55C-1426-SM-48FED,5.4715
GTEX-13W3W-2426-SM-5LU5B,3.8228
GTEX-ZA64-0226-SM-5HL9C,3.2496
GTEX-14753-2426-SM-5LU8U,-0.8599
GTEX-RWSA-0226-SM-2XCBA,1.5415
GTEX-PWCY-0526-SM-5PNU8,-2.2447
GTEX-13NYB-0011-R10a-SM-5KM43,0.2522
GTEX-14BIN-3326-SM-5Q5E6,0.1124
GTEX-NPJ8-0011-R10A-SM-2YUMO,1.1897
GTEX-W5WG-0926-SM-4RTX9,1.7273
GTEX-14DAR-0326-SM-5S2PS,1.4388
GTEX-131YS-2326-SM-5IJFJ,2.081
GTEX-1313W-0011-R5b-SM-5L3EP,1.0293
GTEX-ZC5H-1326-SM-5HL7E,2.9394
GTEX-ZF3C-1426-SM-4WWCD,1.5115
GTEX-QVJO-0011-R10A-SM-2S1QJ,0.6425
GTEX-PSDG-0626-SM-2S1OE,0.8246
GTEX-ZE9C-0006-SM-4WKG2,0.099
GTEX-13YAN-2026-SM-5Q5EY,3.2826
GTEX-XXEK-2526-SM-4BRUR,2.2633
GTEX-Q2AG-0011-R4A-SM-2HMKA,1.2516
GTEX-11TT1-2526-SM-5EGIB,1.7229
GTEX-1477Z-0626-SM-5NQB7,-1.1811
GTEX-ZVZP-1826-SM-5GZXB,2.6738
GTEX-12BJ1-2026-SM-5FQUH,1.1897
GTEX-RVPU-0011-R4A-SM-2TF6X,-9.9658
GTEX-XMK1-2226-SM-4B673,-0.0725
GTEX-YB5K-2026-SM-4VDT3,1.2023
GTEX-QEG5-0008-SM-4R1KL,1.0433
GTEX-11ZU8-1126-SM-5EQ5K,-0.2328
GTEX-OOBJ-0008-SM-3NB26,1.5316
GTEX-XMK1-1126-SM-4IHJ8,0.3573
GTEX-W5X1-2226-SM-5CHTP,-9.9658
GTEX-Q2AH-0726-SM-2I3EA,0.6332
GTEX-YF7O-1726-SM-5IFJ9,1.3454
GTEX-OHPL-0126-SM-2HMJ7,3.1179
GTEX-13S86-0926-SM-5SI6I,-0.1345
GTEX-WRHK-1026-SM-4MVOD,1.7403
GTEX-ZYVF-0826-SM-5E447,0.5271
GTEX-11ZUS-0006-SM-5O9AJ,0.7146
GTEX-14E7W-0006-SM-5N9GG,0.1124
GTEX-WHSE-0008-SM-4M1ZO,-0.4131
GTEX-13W46-1826-SM-5K7VA,0.517
GTEX-13NZB-2126-SM-5MR4Y,1.4441
GTEX-146FQ-0326-SM-5NQAX,0.9419
GTEX-ZF29-2226-SM-4WWB9,-0.2671
GTEX-TSE9-3126-SM-4DXSY,1.125
GTEX-12WSB-0426-SM-5BC6H,4.834
GTEX-WY7C-1926-SM-4ONCI,1.4011
GTEX-XUJ4-0726-SM-4BOOP,0.7146
GTEX-R3RS-1026-SM-3GADF,0.8805
GTEX-WRHU-0008-SM-4MVPB,1.4065
GTEX-QLQ7-0126-SM-4R1JW,1.4547
GTEX-11EM3-0526-SM-5H12N,-3.3076
GTEX-13FTW-0926-SM-5J2NJ,1.8282
GTEX-RWSA-0008-SM-47JYX,0.0158
GTEX-11ZTT-2126-SM-5CVLO,1.2756
GTEX-XV7Q-2926-SM-4BRUL,-0.7346
GTEX-139TS-2626-SM-5J1MT,-2.5479
GTEX-OOBK-0226-SM-2YUMF,2.4934
GTEX-WY7C-0826-SM-4ONCG,0.5763
GTEX-13112-0426-SM-5PNVC,0.605
GTEX-145MO-2626-SM-5QGPD,1.4704
GTEX-12BJ1-2126-SM-5BC5O,2.5707
GTEX-WHSE-0011-R7A-SM-3P5YZ,1.7009
GTEX-WYVS-0006-SM-3NMA7,1.4547
GTEX-UPIC-0826-SM-3GADQ,3.7909
GTEX-11DXX-1426-SM-5GIDU,0.8961
GTEX-1269C-0003-SM-5S2PB,1.6512
GTEX-XGQ4-1826-SM-4AT6F,0.1519
GTEX-P78B-1926-SM-3P616,1.5661
GTEX-OXRN-1426-SM-3LK5U,2.2144
GTEX-Z9EW-0926-SM-5CVMM,2.4008
GTEX-P44G-0011-R10A-SM-2I3FF,0.7146
GTEX-P4PP-0126-SM-3LK69,3.944
GTEX-S341-1526-SM-4AD6K,3.3119
GTEX-13NYS-0326-SM-5MR4L,0.6608
GTEX-13N11-2926-SM-5K7VD,1.766
GTEX-XUJ4-1726-SM-4BONW,1.3956
GTEX-11ZU8-2526-SM-5EQKI,1.8643
GTEX-11EMC-2826-SM-5PNY6,0.8488
GTEX-YFC4-0011-R1a-SM-4V6EH,-0.8863
GTEX-YECK-1926-SM-4W21H,0.24
GTEX-ZXES-1426-SM-5NQ8S,2.6693
GTEX-11GS4-2926-SM-5A5LF,1.1447
GTEX-1399S-2426-SM-5K7U3,1.4547
GTEX-WEY5-2326-SM-3GIKK,1.6281
GTEX-WFON-1526-SM-4LVMP,-1.1488
GTEX-1399R-0626-SM-5K7UZ,1.2147
GTEX-131XH-0011-R10a-SM-5EGLJ,2.7551
GTEX-XPVG-2126-SM-4B667,2.3193
GTEX-RTLS-0526-SM-2TF64,-0.0877
GTEX-Y8E5-0006-SM-47JWQ,-1.2481
GTEX-13G51-0526-SM-5IJCQ,1.9377
GTEX-XGQ4-2526-SM-4AT57,1.0573
GTEX-147JS-1226-SM-5RQK4,0.8408
GTEX-S4Q7-0626-SM-4AD5M,2.0076
GTEX-13QBU-0926-SM-5K7WQ,-0.1031
GTEX-SIU7-0226-SM-4BRX2,3.5827
GTEX-X638-0008-SM-47JZ7,0.547
GTEX-13N2G-0011-R2a-SM-5MR4Q,1.0503
GTEX-ZYWO-2826-SM-5GIDY,0.1124
GTEX-1128S-2726-SM-5H12C,-0.7108
GTEX-QEG5-0726-SM-4R1JQ,2.1411
GTEX-YB5E-1826-SM-5IFI4,-0.8599
GTEX-ZZPU-0926-SM-5GZYT,2.043
GTEX-145LU-1326-SM-5LU9N,-1.1811
GTEX-131XF-0726-SM-5GIE5,3.3577
GTEX-11ZVC-0011-R4a-SM-5BC6Z,-0.0877
GTEX-11GSO-0011-R3b-SM-57WB2,0.8961
GTEX-131XF-1226-SM-5HL8V,1.692
GTEX-ZDTT-1026-SM-5KM19,2.3451
GTEX-ZE9C-2526-SM-5IJDR,1.8643
GTEX-11TT1-1526-SM-5EQKU,-2.8262
GTEX-XBED-0526-SM-47JY3,-9.9658
GTEX-11ZUS-2626-SM-5FQUR,2.5112
GTEX-WVLH-2926-SM-3MJG5,1.5806
GTEX-146FR-1626-SM-5Q5DS,0.2998
GTEX-145MN-1726-SM-5SIA6,-0.1504
GTEX-ZE7O-3026-SM-51MS4,0.9935
GTEX-13FTZ-0226-SM-5K7X6,-3.6259
GTEX-ZXG5-0008-SM-57WDB,1.0847
GTEX-12WSH-2526-SM-5CVNH,0.058
GTEX-YEC3-1926-SM-4WWF5,0.8246
GTEX-RVPU-0011-R8A-SM-5SI8I,-0.5973
GTEX-U3ZH-0326-SM-4WWDX,-2.7274
GTEX-12ZZX-0011-R3b-SM-5EGLH,0.8568
GTEX-11OF3-0826-SM-5BC51,1.2023
GTEX-1313W-0011-R2a-SM-5EGLF,0.3231
GTEX-12WSM-0008-SM-5S2VD,0.1124
GTEX-13O3Q-0011-R1b-SM-5KM3L,-0.5125
GTEX-11DXZ-2426-SM-5N9DT,-1.4699
GTEX-11EI6-2626-SM-5PNVT,1.4441
GTEX-YF7O-1926-SM-4W1YQ,2.3677
GTEX-T5JC-1226-SM-4DM7C,1.2333
GTEX-11OC5-0426-SM-5Q5AR,0.7493
GTEX-W5WG-1526-SM-4LMIG,0.1257
GTEX-12696-2426-SM-5EQ6H,1.7185
GTEX-XLM4-3026-SM-4AT6L,3.0199
GTEX-P4PQ-2626-SM-5SI7K,-0.2498
GTEX-ZLFU-0826-SM-4WWBP,1.4494
GTEX-PX3G-3026-SM-48TZR,1.7229
GTEX-ZAJG-0126-SM-5HL94,1.0503
GTEX-WEY5-2026-SM-3GILE,-9.9658
GTEX-ZF2S-1026-SM-4WWB1,-0.6193
GTEX-PLZ6-0426-SM-5IJDW,0.7748
GTEX-131XW-2226-SM-5PNY1,4.5205
GTEX-14DAQ-1426-SM-5RQJD,2.2842
GTEX-13S86-0226-SM-5S2PJ,-1.0559
GTEX-146FR-1826-SM-5QGPF,1.1641
GTEX-12WSI-0011-R11b-SM-5P9EZ,1.3397
GTEX-OXRO-2026-SM-2YUMZ,2.4332
GTEX-N7MS-0011-R4a-SM-2HMKW,-0.9686
GTEX-XLM4-0426-SM-4AT54,3.7688
GTEX-ZTTD-1726-SM-57WEL,3.6782
GTEX-132NY-2726-SM-5PNY2,1.2023
GTEX-13OW5-2326-SM-5L3HO,2.3816
GTEX-131YS-3026-SM-5EGHY,0.2277
GTEX-WHWD-0426-SM-3LK83,2.6895
GTEX-11LCK-2226-SM-5HL4Q,4.0454
GTEX-TML8-1326-SM-4DXTO,2.0707
GTEX-139YR-2226-SM-5IFFW,1.1512
GTEX-139TU-1326-SM-5LZXW,-0.394
GTEX-1399S-0006-SM-5NQ7U,0.6699
GTEX-148VJ-2626-SM-5QGPI,-0.1828
GTEX-YF7O-0008-SM-4W1ZS,1.3109
GTEX-12WSN-1826-SM-5LZUT,3.1987
GTEX-Q2AG-1326-SM-43V8K,2.5462
GTEX-OHPK-1326-SM-3MJGN,1.9452
GTEX-PLZ6-1726-SM-2S1O6,1.4808
GTEX-ZVP2-2226-SM-5GU6Q,3.6463
GTEX-XXEK-1826-SM-4BRVC,1.8484
GTEX-131XW-0526-SM-5PNXZ,3.7571
GTEX-11EM3-0626-SM-5H12Z,-1.8314
GTEX-ZPIC-1626-SM-57WEB,-1.9379
GTEX-11EMC-3026-SM-5EQ4R,-0.0725
GTEX-YB5E-2326-SM-5IFIJ,0.7916
GTEX-147F3-0126-SM-5NQBJ,3.7017
GTEX-RUSQ-0326-SM-47JWS,3.1311
GTEX-11I78-2326-SM-5Q5AH,1.0363
GTEX-WYVS-2326-SM-3NMAI,0.1776
GTEX-PW2O-0126-SM-48TC8,1.0433
GTEX-U3ZN-0726-SM-4DXT5,1.0983
GTEX-13O3O-0926-SM-5KM1F,-1.1172
GTEX-13113-1826-SM-5LZW4,2.6602
GTEX-1211K-2026-SM-5EQ4Z,1.8282
GTEX-11P81-0226-SM-5HL5M,1.1316
GTEX-13JUV-0011-R1a-SM-5LZY4,0.5069
GTEX-131XE-2226-SM-5PNYX,1.2576
GTEX-139UW-2826-SM-5L3E7,2.7594
GTEX-1399T-0011-R2b-SM-5DUXM,2.1925
GTEX-11ZVC-2626-SM-5FQTA,0.9568
GTEX-ZA64-1026-SM-5HL8R,3.603
GTEX-ZTX8-0006-SM-4YCE4,-0.7588
GTEX-ZG7Y-0003-SM-4WWEJ,0.1519
GTEX-145LS-1826-SM-5LUAZ,3.0287
GTEX-ZGAY-1026-SM-4WWBR,-0.7834
GTEX-ZUA1-0626-SM-4YCCW,1.0503
GTEX-XXEK-1426-SM-4BRW1,0.7321
GTEX-YB5E-0005-SM-4VDSO,1.0711
GTEX-145ME-0626-SM-5O99Q,-0.0725
GTEX-XV7Q-2526-SM-4BRV9,2.1925
GTEX-YJ8O-2426-SM-5HL7S,1.8996
GTEX-TKQ1-1326-SM-4DXU7,1.3623
GTEX-YEC4-2426-SM-57WFO,0.9642
GTEX-SIU7-0926-SM-4BRX1,3.0145
GTEX-X4XY-0826-SM-4E3JM,1.5064
GTEX-12584-0326-SM-59HK2,1.3735
GTEX-RUSQ-2126-SM-47JXK,5.3934
GTEX-13O61-2526-SM-5J1O8,-0.5973
GTEX-XOTO-0011-R7B-SM-4B64R,0.2277
GTEX-ZVZP-2526-SM-57WBR,2.3926
GTEX-117XS-2726-SM-5N9BL,2.6348
GTEX-12WSD-0011-R10b-SM-5GU79,0.0718
GTEX-13X6H-1426-SM-5SI91,-1.1811
GTEX-N7MS-0011-R6a-SM-2HMJ4,2.8799
GTEX-UPK5-2026-SM-4JBIM,0.3907
GTEX-XK95-0005-SM-4AT4S,-2.0529
GTEX-OXRK-0526-SM-2YUMW,3.1685
GTEX-11TT1-2326-SM-5GU6N,-3.1714
GTEX-14ICL-1926-SM-5RQIZ,-0.1665
GTEX-13NYB-1026-SM-5IFH3,0.044
GTEX-ZT9X-0326-SM-51MTE,1.6327
GTEX-T8EM-0126-SM-4DM5R,3.2328
GTEX-Y8LW-2026-SM-4V6G8,2.4857
GTEX-11TT1-1126-SM-5P9GV,0.1388
GTEX-YJ8O-2626-SM-5HL8H,1.7828
GTEX-X15G-0426-SM-4PQZ6,3.154
GTEX-WQUQ-1426-SM-3MJFD,-0.4719
GTEX-WY7C-2826-SM-3NB3Q,1.5612
GTEX-WOFM-0005-SM-3MJF3,-0.1504
GTEX-13S7M-0011-R5b-SM-5P9HS,1.46
GTEX-13OVI-0626-SM-5IJCN,1.6875
GTEX-S3XE-0926-SM-4AD4S,2.5852
GTEX-ZAB5-2126-SM-5K7UN,-3.1714
GTEX-ZP4G-0626-SM-4WWF1,0.2881
GTEX-VUSG-0006-SM-3GIK9,2.8779
GTEX-P4QT-1726-SM-2S1NQ,-3.0469
GTEX-12126-0011-R10b-SM-5BC6T,-1.1488
GTEX-14C39-1726-SM-5RQIL,2.0325
GTEX-OIZI-0726-SM-2XCEI,1.7185
GTEX-ZYFD-1026-SM-5E43Z,0.099
GTEX-QVJO-0011-R1A-SM-2S1QI,0.7579
GTEX-11ZTS-0826-SM-5EQ49,0.8961
GTEX-UPK5-0008-SM-4IHJD,-0.8863
GTEX-11O72-1026-SM-5986B,0.3907
GTEX-13SLX-1726-SM-5Q5E5,2.2633
GTEX-XMD1-0011-R2B-SM-4AT5N,-0.5973
GTEX-13FH7-1426-SM-5IFIC,1.1447
GTEX-Y8E4-0226-SM-4VBQ3,3.5199
GTEX-RU72-0011-R11A-SM-2TF6J,1.6327
GTEX-11UD1-0011-R3a-SM-5BC6S,0.2642
GTEX-11VI4-0006-SM-5N9D8,-0.1187
GTEX-WVJS-0826-SM-4MVNR,0.9568
GTEX-NFK9-0008-SM-4E3JE,2.4465
GTEX-XOTO-0011-R1B-SM-4B65C,0.1388
GTEX-1211K-0226-SM-59HJY,-1.3921
GTEX-WL46-0726-SM-3LK5Z,-1.4699
GTEX-Q2AI-1126-SM-48U19,2.6738
GTEX-13O3O-0011-R1b-SM-5KM2K,1.4228
GTEX-ZF2S-1926-SM-4WWAN,2.1509
GTEX-14753-0011-R5a-SM-5S2VW,-1.6394
GTEX-VUSG-1026-SM-4KKZN,1.1117
GTEX-12WSN-0926-SM-5GCN1,1.7403
GTEX-Y9LG-1826-SM-4VBQC,0.8327
GTEX-13S7M-2226-SM-5S2WB,-0.1187
GTEX-13RTJ-0626-SM-5S2NB,-0.8084
GTEX-QXCU-1726-SM-2TC6L,-9.9658
GTEX-132AR-1126-SM-5P9GA,3.6861
GTEX-14A5I-1326-SM-5SIAQ,-0.1031
GTEX-13FTX-2026-SM-5L3D6,1.3051
GTEX-12WS9-2826-SM-5FQU9,1.7097
GTEX-ZLFU-2026-SM-4WWG2,2.4571
GTEX-145LS-0011-R3a-SM-5S2VJ,1.4808
GTEX-YJ8O-1026-SM-5CVM5,3.2158
GTEX-12WSE-0005-SM-5NQAE,-2.1779
GTEX-SUCS-0426-SM-5CHT6,-9.9658
GTEX-R55E-0011-R8A-SM-2TC66,-0.2671
GTEX-111FC-1126-SM-5GZWU,1.3454
GTEX-WRHK-1426-SM-3MJF9,2.7826
GTEX-111FC-0126-SM-5N9DL,1.7141
GTEX-WFG8-0326-SM-4LVN4,0.6425
GTEX-S4UY-0726-SM-4AD6X,1.9415
GTEX-1399S-1226-SM-5J1O6,0.7407
GTEX-QMRM-0005-SM-3NB2A,0.8246
GTEX-Z9EW-0326-SM-5CVM8,3.5887
GTEX-YB5E-2126-SM-5IFI7,0.6425
GTEX-XYKS-1226-SM-4BRVI,0.8408
GTEX-QCQG-1826-SM-2S1P2,1.674
GTEX-OXRK-1726-SM-3NB16,2.9966
GTEX-QVJO-1826-SM-447C9,0.9862
GTEX-QV31-1326-SM-2S1QE,-0.4521
GTEX-11GS4-2026-SM-5N9CP,2.9375
GTEX-PLZ5-1126-SM-3P613,2.8034
GTEX-14BIM-0011-R5b-SM-5S2RM,3.0585
GTEX-R55G-0626-SM-48FDB,3.0995
GTEX-14BMU-0126-SM-5S2Q9,1.8078
GTEX-ZZPU-2226-SM-5EGIV,2.9765
GTEX-ZF28-0011-R7a-SM-4WKF5,2.6418
GTEX-14A6H-1326-SM-5NQBC,2.4883
GTEX-RVPU-0011-R8A-SM-2TF74,-2.114
GTEX-X5EB-0004-SM-46MWA,0.9642
GTEX-ZTPG-0826-SM-5DUVC,3.1971
GTEX-12KS4-0005-SM-5SI94,0.4016
GTEX-Z93S-2626-SM-57WBX,2.3077
GTEX-145MH-2726-SM-5QGQ6,2.1957
GTEX-XBEW-1426-SM-4AT4J,1.4065
GTEX-13O3O-2726-SM-5KM35,1.674
GTEX-13FHP-0126-SM-5IJBG,2.7205
GTEX-11ZTT-0926-SM-5EQMS,-1.9942
GTEX-WI4N-0926-SM-3LK7K,1.787
GTEX-1339X-1726-SM-5P9J9,1.884
GTEX-PWOO-2026-SM-48TDE,1.8282
GTEX-UTHO-0008-SM-4JBID,0.537
GTEX-12WSI-2126-SM-5GCMV,3.1327
GTEX-ZAB5-1526-SM-5HL9P,-0.4325
GTEX-WI4N-0008-SM-4OOSV,0.6969
GTEX-11LCK-1026-SM-5A5KB,4.0892
GTEX-RU72-1326-SM-2TF6T,-9.9658
GTEX-13OVL-2926-SM-5IFG3,2.5585
GTEX-N7MS-0126-SM-3TW8O,1.9149
GTEX-X88G-0004-SM-47JZ6,2.1862
GTEX-R55G-2426-SM-2TC5I,3.9374
GTEX-OHPM-0526-SM-2YUMJ,3.4451
GTEX-ZLWG-0426-SM-4WWFA,2.081
GTEX-ZDTS-1226-SM-4WKGL,-0.3201
GTEX-Y114-2126-SM-4TT8B,3.4868
GTEX-WZTO-0126-SM-3NM95,3.9992
GTEX-ZA64-1626-SM-5CVME,5.7751
GTEX-ZYFC-1626-SM-5N9EU,3.3321
GTEX-ZDXO-0126-SM-5S2ND,1.4756
GTEX-WQUQ-0006-SM-3MJF4,0.8246
GTEX-13VXU-0006-SM-5N9FF,-0.6416
GTEX-ZTPG-2626-SM-57WFX,2.7868
GTEX-13NZB-2226-SM-5MR5B,-0.6873
GTEX-12WSK-0626-SM-5LZUJ,-9.9658
GTEX-12ZZY-0011-R5a-SM-5EGL9,2.8641
GTEX-XPT6-0226-SM-4B65L,-1.9379
GTEX-RNOR-0011-R9A-SM-2TF52,2.5828
GTEX-XV7Q-1726-SM-4BRUU,1.1833
GTEX-NPJ8-1526-SM-26GMH,3.1813
GTEX-Z93S-0126-SM-5HL7M,2.4008
GTEX-145ME-1726-SM-5Q5EU,2.1411
GTEX-Q2AH-1826-SM-2S1Q2,-1.8836
GTEX-12WSK-0006-SM-5NQA1,-0.7346
GTEX-13RTJ-2826-SM-5QGQH,1.6604
GTEX-13VXU-0011-R6a-SM-5SI71,2.1444
GTEX-SNOS-1726-SM-32PLN,-0.5973
GTEX-NPJ8-1526-SM-26GMY,-1.3183
GTEX-ZWKS-0126-SM-5SIAA,3.8896
GTEX-145LS-0126-SM-5QGP1,1.9675
GTEX-144GN-0626-SM-5O9B2,2.5658
GTEX-11DYG-0426-SM-5987J,1.736
GTEX-13OW8-1726-SM-5L3GO,0.4865
GTEX-Y8DK-0126-SM-4TT3L,2.3337
GTEX-XBED-0926-SM-48TCE,-0.6416
GTEX-11P7K-1526-SM-5EGI7,2.2573
GTEX-ZP4G-0326-SM-4YCEF,1.6234
GTEX-YFC4-2826-SM-5P9FR,0.8961
GTEX-14H4A-0006-SM-5N9E3,0.0014
GTEX-12WSD-3226-SM-5HL9G,0.9716
GTEX-13FLV-0926-SM-5L3DZ,-1.8314
GTEX-12WSF-0011-R3a-SM-5DUW7,-0.1828
GTEX-R55F-1726-SM-2TF4R,2.1894
GTEX-12WSD-0011-R7b-SM-5PNWE,1.0293
GTEX-12WSM-0626-SM-5GCOK,0.2642
GTEX-ZF3C-0005-SM-4WWAR,0.8568
GTEX-XQ8I-1626-SM-4BOOI,0.8327
GTEX-12WSA-1626-SM-5EGJV,1.4065
GTEX-13111-0005-SM-5NQ7Z,1.5465
GTEX-117YW-0005-SM-5NQ8Z,-1.4305
GTEX-11DXZ-1626-SM-5GIDI,0.8246
GTEX-Y9LG-1626-SM-5IFHM,-1.2828
GTEX-S4P3-0326-SM-4AD6P,3.5374
GTEX-12WSH-0008-SM-5S2V1,0.7233
GTEX-146FQ-0426-SM-5NQBA,1.884
GTEX-14BIM-0011-R3b-SM-5S2RL,1.3623
GTEX-Y5V6-2726-SM-4VDSC,3.1908
GTEX-13G51-0011-R1a-SM-5LZYR,0.7579
GTEX-OXRP-0526-SM-2I3EW,1.7995
GTEX-13FLW-0011-R1b-SM-5LZX2,1.1117
GTEX-11VI4-0626-SM-5EQLO,-0.7588
GTEX-146FR-0626-SM-5RQJ1,-2.4659
GTEX-QEG5-0926-SM-2TC64,1.9564
GTEX-Y5V6-1126-SM-4VDTD,1.5563
GTEX-13OW6-0011-R11a-SM-5L3H2,1.3051
GTEX-NPJ8-0011-R6a-SM-2HMKB,2.8442
GTEX-13N2G-2726-SM-5J1MG,0.8408
GTEX-ZDXO-3026-SM-5J1N5,2.0638
GTEX-13NZ9-2626-SM-5L3FK,1.3397
GTEX-144FL-1526-SM-5Q5CA,1.8643
GTEX-11NV4-1426-SM-5BC4W,1.2756
GTEX-S95S-1326-SM-2XCDK,-0.8084
GTEX-11ZVC-0011-R1b-SM-5BC6M,-0.4719
GTEX-ZYT6-0526-SM-5GIEA,-1.1811
GTEX-WWYW-3026-SM-3NB36,1.8404
GTEX-QMR6-0011-R8A-SM-32PKJ,0.4865
GTEX-W5WG-1026-SM-4LMIF,1.3846
GTEX-11ZVC-2826-SM-5FQTC,2.4465
GTEX-13FHO-1226-SM-5L3EF,-3.3076
GTEX-R53T-0426-SM-48FEM,1.3167
GTEX-146FH-1926-SM-5Q5B2,2.296
GTEX-13RTJ-0011-R9a-SM-5Q5AY,-0.2328
GTEX-T2IS-0926-SM-4DM5B,3.927
GTEX-13NYS-0011-R1b-SM-5MR55,1.7141
GTEX-U3ZH-1126-SM-4DXUG,1.7575
GTEX-OHPN-0011-R8A-SM-33HBT,0.5568
GTEX-Y8LW-1226-SM-4WWDP,2.8381
GTEX-13O3Q-0011-R2b-SM-5KM3K,0.2642
GTEX-R55G-1126-SM-48FDG,3.1129
GTEX-WI4N-1426-SM-3LK7H,1.3397
GTEX-132AR-2026-SM-5IJG4,2.651
GTEX-S95S-0226-SM-4B656,-0.8599
GTEX-R55F-0008-SM-48FE6,3.0927
GTEX-TMMY-1026-SM-4DXTI,-0.8599
GTEX-Y111-1726-SM-4SOIQ,0.1388
GTEX-OHPL-2026-SM-3TW8R,1.8604
GTEX-OHPL-0526-SM-4M1XS,1.3791
GTEX-VUSG-0003-SM-3NMDK,-0.1504
GTEX-13OVI-2426-SM-5KM4J,1.7229
GTEX-13X6K-0011-R6a-SM-5P9K6,3.5971
GTEX-12WS9-0726-SM-5FQT7,1.0363
GTEX-X5EB-0726-SM-46MVR,-1.1811
GTEX-13FH7-0426-SM-5KM4M,-1.2828
GTEX-O5YV-1026-SM-3LK72,2.7805
GTEX-RM2N-1926-SM-48FCU,-9.9658
GTEX-132QS-0326-SM-5IJFN,-0.3566
